montant,heure,pays_code,nb_trans_24h,dist_km,ancien_client_ans,fraude
534.1898158825627,23,0,4,23.968087564911702,3,0
3.614719158350134,15,0,4,84.9027245158276,6,0
19.867671905323604,12,3,3,22.96473484185436,18,0
13.639580956819307,20,0,4,51.42262278559752,16,0
128.98276757902119,0,0,3,95.51640663306534,16,0
4.9277026830162844,5,1,5,33.04021345898743,9,0
0.8824082379699497,17,3,2,7.107252216355981,6,0
15.15028702987902,12,0,4,0.6169870702721028,12,0
1417.999305936155,3,0,3,43.13372807265863,3,0
4.767213222397788,12,1,6,41.24331740379677,17,0
227.58942566954536,0,0,6,14.374009191201196,18,0
51.81489835647845,8,0,3,10.495339451535578,14,0
35.212006672488876,6,0,2,13.766204278356206,10,0
29.072946426165647,22,1,3,79.2581869977345,3,0
371.79065570364077,18,0,3,73.836902589965,8,0
13.907870730931986,20,0,0,64.1242729866473,2,0
14.532948082660301,11,0,5,83.58750419111308,13,0
5.645994284668752,19,0,2,104.68487403622149,18,0
15.762115681193741,12,0,4,87.40139901322743,1,0
22.12195154558989,2,0,7,74.03525115594154,4,0
0.9021987712784376,15,0,2,72.78970549496754,18,0
10.87643436393539,3,0,2,67.41872752324659,4,0
17.571111419392526,18,0,7,95.7677479534018,19,0
295.24754749044905,19,0,6,3.6810031232035314,1,0
7.356181752918478,2,0,4,76.6879870285541,8,0
30.851788380716304,14,0,3,24.64851959981105,10,0
4.648761661505232,8,0,5,60.329209971326854,14,0
31.635905921211588,0,0,3,47.7875109403237,2,0
11.606692688560662,14,0,2,76.96428362401959,17,0
44.8210395081356,8,0,3,54.70826795492247,11,0
10.950097978370248,5,0,6,35.747220004591554,16,0
23.982617563325743,22,2,3,123.39986415401455,6,0
13.55512073274155,6,0,3,53.24379564534336,12,0
221.6484956782207,7,0,2,48.898153911369235,1,0
22.079550726903683,18,0,1,27.496950706703448,3,0
118.12377296474773,18,0,5,19.156448732422554,18,0
86.9655432657855,22,0,7,80.7386702667296,13,0
245.8837189286704,4,0,6,89.76775410444165,15,0
70.44614919933453,2,0,1,35.654065460861744,10,0
69.2719903207473,0,0,0,46.43476721581857,16,0
7.3257177889988325,3,0,2,71.15168998233482,10,0
31.089791041781577,1,0,2,0.061986138154395576,2,0
25.23045562870708,22,0,2,49.90547437953921,4,0
18.43750476571188,4,2,2,102.55665155877739,11,0
35.74936176752145,17,0,0,75.98363965370451,3,0
52.342756612326085,1,0,5,53.98391294683137,3,0
90.82361570380935,10,2,6,68.83277499854547,10,0
3.6910980815492467,20,0,2,8.670353659468383,18,0
7.32773191627132,9,0,3,64.01175365881662,8,0
21.260112638182846,23,0,4,77.79246488208865,7,0
64.09744286783838,14,0,3,15.074413125676813,6,0
496.7690697032529,6,0,1,55.99429988361292,10,0
147.17489333069412,8,0,2,62.037596078791495,3,0
77.66541630798473,23,0,4,16.962086719864217,5,0
10.360224572765189,2,0,5,80.70548959851621,19,0
21.509393515195498,12,0,3,31.00861692491356,9,0
2.9416363000135117,7,0,2,77.67567952218346,14,0
15.991242792730697,4,0,3,74.52959613578037,2,0
19.54426920178183,15,0,2,30.478395587056895,5,0
28.7111795650753,11,0,1,51.988195350359796,3,0
27.73651788721599,8,3,3,100.46012690076128,12,0
56.55593737769184,16,0,3,21.070943840659954,1,0
98.36832812979911,10,0,3,36.28802241093604,7,0
13.365006742869472,8,0,4,42.49897747339484,9,0
2.6999826343271174,14,0,6,85.99314843883766,2,0
7.481662336831015,15,2,4,64.77586336782315,18,0
461.34788264629333,0,0,2,16.888222298345916,12,0
6.969474130937036,23,0,4,27.524826729762378,18,0
17.295018529918202,23,0,3,38.636970769918904,1,0
25.127211972273052,18,0,4,72.52769731031086,6,0
32.76734767301528,20,0,0,51.29889189167217,13,0
65.02210144603526,19,0,0,24.540871724359494,4,0
140.65008676995342,12,0,1,5.183192473535904,7,0
41.620142226879814,5,0,1,89.05237751896226,4,0
5.50139453310548,23,0,2,13.045727044098015,15,0
106.69966325603843,9,0,3,39.865965797962076,17,0
7.403415673505217,14,0,2,49.14484237003857,4,0
7.450644014004354,12,0,7,66.44454733309438,10,0
12.226408000110721,5,0,4,120.6250395651251,5,0
156.17289986100613,0,0,2,60.53233398261116,17,0
6.593994146271884,9,0,2,0.18206771216554074,19,0
48.1430322675394,10,0,7,87.8857590483794,18,0
8.88411818355067,3,0,3,40.41479143072556,15,0
80.49173230012065,9,1,2,29.821536537005226,11,0
4.349373409238457,9,0,1,60.67595021261317,3,0
32.31386375202014,5,0,5,39.11944665514159,3,0
3.8952588527940475,3,2,7,106.60972252461795,18,0
29.764593923314255,6,0,7,84.29791335337077,16,0
31.59233400106463,18,0,5,28.140924846600377,8,0
44.3228433330306,15,0,1,54.760115690236354,0,0
12.301901821740202,19,1,1,64.95353654487286,4,0
14.351657206876327,13,0,2,44.13532483024097,13,0
92.36459469357648,14,0,3,69.03823150943956,17,0
199.41068126956137,1,0,4,69.12681160042891,18,0
109.12916589845368,16,1,2,15.202005423910606,11,0
104.56009744405812,14,0,2,27.622830850659167,10,0
19.071189156721935,9,0,2,53.19964927781785,3,0
13.680245590889795,11,0,4,21.200672015407,9,0
69.04212890993281,10,0,1,27.680445081920805,12,0
30.185498123230698,8,0,2,18.04099158428174,8,0
49.6205737510018,17,1,3,60.10625612090899,11,0
6.283455133976892,18,0,4,56.596033332878605,17,0
21.243325335487707,7,0,2,15.472322675651192,9,0
96.91137919516454,14,0,4,38.139866548433076,18,0
3.5837323726196297,4,0,3,36.93600313146193,15,0
3.1958612722854145,9,0,4,38.65432759578527,14,0
66.34927243635894,2,0,5,12.544146493004874,13,0
25.81762511777367,15,1,5,58.62086949188861,14,0
13.701954265813201,22,2,8,2261.384467313189,1,1
48.586200413597325,4,0,5,6.538023659387569,7,0
147.65403602686513,9,0,2,13.965324392844003,13,0
106.32635735853151,3,3,5,21.79191480304624,4,0
45.67395908552743,12,0,0,45.67095604027759,15,0
106.66598418420898,15,0,3,51.36877252020912,10,0
10.295048402614142,13,0,3,15.635929111881765,9,0
1.9939943385068988,17,0,5,42.40461044455818,6,0
55.36501216159412,15,2,4,7.376117009934411,0,0
1.1724999616920582,1,1,3,75.42888776336795,15,0
123.90207006642116,18,0,1,48.41396003900533,1,0
8.065548687872363,14,0,4,75.59323326798551,16,0
242.58010265578295,15,0,3,30.698871388438874,12,0
23.345716873354576,17,0,0,30.580349134489254,2,0
176.76946105081763,4,0,8,32.80938289795413,4,0
95.48184368795822,14,2,5,79.80418458120751,9,0
41.93733186815469,10,0,5,44.07827845885429,11,0
9.893680861636842,0,0,4,40.97003058620052,2,0
57.73427349505857,11,0,3,69.00941535389242,1,0
47.1909539649409,8,0,1,106.14305218395951,4,0
11.164156951602202,7,0,9,66.10465284187384,15,0
97.64611438796796,7,0,4,16.32598142562506,5,0
3.440740611721661,10,0,3,41.849390809828996,16,0
6.047492772798972,4,1,3,70.05456678789461,9,0
34.556520640078965,6,1,1,33.64141688525389,17,0
2.600780321040982,13,0,0,73.21107932775212,11,0
21.18718518866426,9,2,3,23.679975170308687,2,0
119.43846235706313,4,1,4,9.516624706615133,14,0
42.032411756967484,1,0,1,93.76230707551511,14,0
41.14101518676165,20,1,2,58.555861820931064,5,0
58.4826236264863,4,0,5,93.32058566759076,14,0
29.327446797819867,23,1,3,33.77740743825635,3,0
11.139162444035048,3,0,7,53.961724779813615,5,0
69.49566900371126,14,0,5,25.602165871523265,6,0
331.0996578063622,11,0,4,79.14254491114005,3,0
30.54401807289361,10,0,3,63.868020507733014,14,0
86.33715958335796,18,0,1,20.076827438779716,14,0
10.715038212793655,14,1,2,45.51694681835285,4,0
13.65302851588547,9,0,0,28.83200067788363,19,0
211.85326265754435,19,0,2,35.619233711820435,1,0
20.413936305501082,12,0,4,2.1546675786055474,11,0
4.747424079941537,18,0,5,113.24621860311329,1,0
1.6036274244096962,5,0,2,40.75119014041995,13,0
23.1471369010887,0,0,3,16.771296574953716,9,0
869.4347266446061,0,0,5,54.37628237511002,10,0
38.706522842038595,4,0,3,62.317687522305974,16,0
32.508698596496295,6,0,7,61.81825255954407,2,0
40.39748563035844,2,0,4,67.25173262442897,11,0
8.920451193022766,19,0,4,32.27847960884667,3,0
239.99894667203574,18,0,3,40.76264466781472,3,0
31.402541886337435,12,0,1,22.765456831212173,10,0
23.03534937769733,20,2,4,63.24203455238932,8,0
27.618019869017594,7,0,2,56.34510067368345,9,0
56.45080399823057,6,1,4,10.854281903124502,13,0
15.75266067003283,16,0,5,32.09347126189358,4,0
2.467057379969648,17,3,4,77.6254345660807,14,0
30.995308375524186,1,0,3,107.1725444610876,0,0
15.659286284030717,11,3,3,42.303490810507796,1,0
66.02003221668696,20,0,3,78.35264582720401,19,0
23.930094699992114,15,0,1,89.5452480390916,4,0
7.0945586548876935,12,0,2,106.2287642575227,17,0
28.557940144498996,14,0,5,54.851644931468996,10,0
51.36195219112956,5,0,3,99.60861886712088,7,0
9.781234682636507,9,0,2,15.490853823465436,5,0
35.7185858072346,13,0,7,56.23398803353002,8,0
18.850689828937007,5,0,5,60.07297654967017,2,0
43.43678519397856,11,1,4,58.32367889401541,19,0
18.932686315297797,9,0,4,26.33719744520966,1,0
110.46868795967222,17,0,3,24.84288837391315,18,0
139.83424433520486,20,1,4,84.59071567012506,9,0
89.0645097756132,16,2,4,90.02379865176869,13,0
336.27558272334574,15,0,2,10.524644839188994,10,0
2.720726043529807,8,0,6,41.852087544347164,1,0
32.94299775514912,22,0,1,60.898889955481884,3,0
29.493427225404652,7,0,7,83.8224561069892,11,0
9.83955756407055,16,0,3,65.09034740427197,16,0
82.19249691885258,22,0,2,63.69535821122481,11,0
12.743369920832581,9,0,6,62.443971821505365,17,0
128.27293775770204,20,0,1,34.81769878169774,2,0
51.14910848416069,7,2,3,91.4827966572713,1,0
41.95396858460723,12,0,1,32.51412837512421,9,0
23.819291545291026,8,3,0,49.54843650222715,15,0
5.850562017904031,4,0,2,86.22287503386899,4,0
49.61780744570307,9,0,2,37.61435040396382,14,0
22.158936107728188,11,0,3,52.79401709141017,17,0
86.32293597387425,9,1,4,33.97584528295318,16,0
53.218744280400756,22,0,2,50.31412660611401,15,0
36.99724036583209,10,0,3,102.82263114380572,0,0
0.42441112430106154,2,0,4,57.296356574578866,6,0
25.739615347727216,13,0,3,32.00180283111368,6,0
107.7224789055837,21,1,2,61.91739844248043,14,0
4.02902888298332,0,0,3,91.99354694257434,3,0
94.20107625846082,4,0,5,27.718105860003195,1,0
4.569094660574285,17,0,3,47.18832171322148,14,0
18.117251590349802,7,0,2,58.482311424568806,13,0
5.6572544721468025,7,0,1,48.92545903649235,10,0
46.0814718746209,2,1,4,66.28709965872387,15,0
203.95838502921777,8,0,2,67.51935464049603,14,0
10.746418864304658,1,3,2,141.35010257952447,9,0
18.733956435365076,4,0,2,9.67321088339554,11,0
31.05586665331014,14,0,1,91.41021253779593,19,0
2.2568625832006806,18,1,1,15.118575055458045,11,0
164.92208338833834,8,1,4,74.04582532343832,12,0
187.2483096295132,2,1,1,36.168865424235825,19,0
4.023704298987577,5,0,4,12.563438413975682,1,0
11.4367596210174,3,0,5,68.30862217722523,16,0
119.10714498150209,17,0,2,91.32500582021537,4,0
41.897850468623325,12,0,0,139.29169436382654,13,0
54.44583446848476,0,0,4,86.68568794079127,7,0
240.43846688830834,10,2,3,65.03701144098338,15,0
35.672773169271345,1,0,2,10.130893979558977,8,0
4.561567526345899,7,0,3,7.800232587411379,6,0
39.5600130798473,2,0,5,57.66241705102289,8,0
34.896711744266014,18,0,1,126.29073445083257,4,0
4.8064482234064805,5,0,1,80.8150627619519,4,0
3.390511811312085,13,0,3,40.62130380627775,1,0
34.34062944216567,9,0,3,4.939142025047957,6,0
18.533980482514306,21,0,8,69.79891794186503,14,0
241.2624900826566,8,0,6,12.35314570781484,3,0
47.54202792246492,1,0,5,10.926953965063731,4,0
253.4583546908636,3,0,7,116.71703064444756,19,0
145.4951024960724,3,0,1,31.29813207711298,6,0
47.92566996213643,4,0,3,18.631569253765935,4,0
120.2264813436231,6,0,3,65.26982583252803,6,0
35.61555362120465,0,0,3,8.289194157466682,2,0
1.4686156455253225,8,1,2,22.778443520189565,15,0
475.5295874845446,14,1,1,27.122492336659413,5,0
38.79343862378137,6,0,3,31.320481894615313,14,0
23.743953163601187,11,0,2,21.871526229227833,8,0
41.22660384864628,23,0,1,52.35674416783601,14,0
14.637219421471391,1,2,2,48.07464564011158,14,0
46.91425879056571,21,0,2,27.648105123175355,14,0
65.60961260168816,6,1,4,66.24130390311481,4,0
0.25617332569504825,2,0,3,18.087093523409667,1,0
162.37772461898248,0,0,2,31.13907062320484,5,0
8.005695470664929,2,0,5,29.391774211200666,0,0
30.968495013945645,10,0,0,78.39614788316655,9,0
362.9117794716781,21,0,1,45.758532845411665,10,0
18.243813783830063,18,0,3,55.48160027681497,1,0
1.5905861300041144,4,0,1,48.522395239138106,6,0
24.007168298843595,10,0,2,49.1321088438512,13,0
6.048501415388761,2,0,4,58.05470196069455,4,0
22.222687108852256,12,1,2,46.86515700466536,13,0
28.156873938270625,7,1,0,48.20858935316758,18,0
1.3606709594232576,14,0,2,80.68066231672577,16,0
8.950456290502032,11,0,2,63.00748200439902,4,0
38.15531201403192,9,0,6,93.42509804462806,10,0
11.361285231290395,9,0,3,46.42949906418097,14,0
6.8211406654867215,4,0,3,65.385037969698,5,0
7.06300725523436,10,0,3,103.85688346391359,8,0
15.207436881781755,10,0,2,64.80408376818454,9,0
92.97786241210032,9,0,2,81.41180722320951,3,0
14.836731189613298,7,0,5,83.6592154197769,18,0
192.30483008666823,20,0,2,63.08245459222205,8,0
47.12025490603391,14,0,2,63.69915500051416,4,0
84.74798022317394,16,0,5,69.51249318208576,6,0
32.5437334153305,5,3,2,30.428321377895447,6,0
122.48519899328492,11,0,2,61.74871940191814,3,0
7.549066632438963,3,0,3,42.29296090188617,13,0
676.1475536401151,12,0,3,69.771140581646,5,0
11.085038267931528,19,1,2,109.72074604219755,6,0
1.4580586923705425,11,2,2,44.6781364830856,19,0
10.655562739541002,17,0,2,51.06729314819373,17,0
804.7299926834336,14,2,2,7.581614426039124,11,0
45.558851705481025,17,0,3,105.89353758637763,8,0
81.9058044551788,6,3,2,20.314012682685398,18,0
51.254536578561186,10,0,2,4.0401370932079175,0,0
95.97687007435104,11,0,0,76.64982462295788,5,0
12.661777707646959,14,0,3,71.06583580686973,17,0
52.45363730443789,23,0,3,15.440911442137633,12,0
91.20241793090436,11,0,1,73.08320383897615,12,0
145.4110789946991,12,0,4,43.06615565483622,5,0
506.9172616694675,8,0,3,0.3510589508205655,7,0
46.07146515451393,19,0,3,22.859829564547162,4,0
80.06428741519454,1,0,4,74.42605862089806,18,0
17.480974201464917,21,0,1,7.243871520863699,1,0
37.24905394058982,12,3,4,96.40518623906613,12,0
22.429541902666525,22,2,4,51.493453141151946,12,0
82.24792506853906,6,0,3,73.11464722973463,10,0
86.50738699412378,20,0,2,42.743416415602944,15,0
72.60150662986374,5,0,6,81.52336030708895,19,0
15.535241550013456,2,0,6,52.19607270300646,6,0
103.66008600585425,20,0,3,56.594098273967006,6,0
74.87324325211576,15,1,2,24.815380810178745,8,0
36.508201967507375,14,3,4,29.14475054276747,0,0
9.346972864503142,14,0,5,41.19086534054219,1,0
19.271405953100285,6,0,4,35.191287026796005,8,0
9.65617387951409,12,0,4,29.376021520973442,5,0
491.15418437753226,14,0,1,65.58025380781852,8,0
14.067347203294306,4,0,1,73.70490465503795,14,0
634.1088646351602,7,0,2,76.40623941384129,8,0
168.86250164552717,21,2,2,101.62250845227567,19,0
3.096956250260415,11,2,1,17.669967080602575,17,0
35.36953299414539,1,0,5,52.65855637522404,17,0
131.30786393587445,1,0,3,50.34086684984727,17,0
449.75825109609343,6,0,7,38.05778204322221,11,0
23.634805060801646,17,0,2,77.8472928339825,17,0
26.6678676565988,22,3,3,82.79741889517679,2,0
141.30905190881518,9,0,3,45.396643623517065,16,0
13.467345576494969,9,0,5,71.40166551442489,5,0
187.2776400145672,12,0,5,50.23964549526858,19,0
11.39771008058546,11,0,2,81.36428081309411,16,0
2.7360359125521656,18,0,0,78.43271698960277,15,0
608.6409275230359,0,2,1,41.946505451304134,8,0
37.665281687865246,8,0,3,36.58879530114026,19,0
31.714535141783983,3,0,4,69.61532116888816,19,0
16.874780752292963,22,0,2,50.36818684781342,10,0
3.6427946739879213,13,0,6,50.000837506435204,18,0
41.193843571362066,5,0,2,51.02159563486662,9,0
35.37824037126333,8,0,1,64.48664605269788,3,0
41.063774319899785,8,0,5,86.90389319626078,10,0
158.04327789786015,22,0,1,30.575994244650357,11,0
16.54642372960613,5,0,5,81.80984003086652,8,0
184.90988383109834,21,0,4,56.3792000912129,10,0
76.34804879217728,7,0,5,9.409356538231748,1,0
2.7522031848842503,8,3,4,43.1004217493023,12,0
87.21545646629336,22,3,1,22.25655360489254,14,0
48.31144710868602,2,1,2,66.92186325285208,6,0
227.88870663750563,22,0,4,79.16338978842764,12,0
222.87208321545873,6,0,0,27.061247816591248,17,0
12.339886070841764,19,0,0,56.58143346867954,15,0
17.13039394725915,18,0,0,97.85117460597908,12,0
16.914707886720596,0,0,2,61.838974793588406,12,0
263.27707435277887,5,0,1,106.420878603638,17,0
179.94837254471068,4,0,3,60.75290850914847,9,0
30.362271275600634,7,0,4,50.21861409980897,13,0
66.66663056831192,5,0,6,91.39709713388987,3,0
327.24154771377493,7,0,5,1.9957460318378324,7,0
425.4812942567315,21,3,1,18.43511343486029,3,0
202.8788644335729,23,0,0,10.809272958925163,7,0
149.49830968568287,16,2,6,53.717269140130696,18,0
167.56353599618083,17,0,2,20.604307654284902,7,0
15.227517554120055,6,0,2,52.04829888736713,16,0
37.44443567832536,17,0,3,60.39858487006282,9,0
860.6638422700642,16,0,2,73.79195634813858,17,0
134.68719530662307,14,0,7,66.66531140187796,2,0
12.302201117312412,0,1,3,36.317030044391984,18,0
174.21330456103982,11,0,5,62.62443244746305,15,0
4.033611206175138,7,0,1,74.7110457702534,12,0
16.135787111792663,4,1,3,28.357207529437048,13,0
96.17419108744413,22,2,3,72.76348290687092,13,0
36.67629934403495,19,1,1,19.398790984657925,14,0
26.941997077503608,13,0,2,52.03442823537962,8,0
1964.254812033024,21,1,2,62.96654127887708,14,0
78.99359479777237,11,0,7,100.28134421870527,7,0
4.290910246215899,14,2,2,56.95605273904471,16,0
5.5643180747121574,16,0,5,29.784283678089793,18,0
104.76979786086422,7,0,2,22.026856378512274,1,0
17.089500502267995,8,0,7,59.674174711630144,19,0
46.45038382354919,1,2,3,99.4299487895001,8,0
278.55687373237873,18,1,3,80.7115623945048,8,0
78.10151207789323,13,0,3,41.23670618557002,8,0
11.89585393719101,4,1,5,42.57993820096907,13,0
44.77493830571963,14,0,3,71.87676733605613,18,0
131.19074025475192,9,0,4,49.181403380395466,11,0
22.60312160780612,3,0,2,49.17123397092491,2,0
41.66341405197489,19,0,2,70.79714533025074,14,0
2095.096125781807,16,0,2,58.14591317876738,14,0
7.7393753758651895,3,0,3,16.98828970231984,7,0
66.10453139281775,22,2,3,49.12679752693206,7,0
115.96731386583579,11,2,6,24.587129006462625,19,0
22.509449388416446,12,0,2,93.3964957227123,6,0
102.72347050736572,21,0,2,31.906253969667624,8,0
112.9548463335042,7,2,2,49.854147264876154,12,0
9.080041188167854,3,0,5,51.45036134911144,5,0
11.415389141649491,21,0,7,89.8922679151086,6,0
58.46738302074362,17,3,6,42.80618258941544,9,0
201.95690512526235,22,0,4,17.153558670064314,0,0
9.915283731075142,9,3,3,12.917887754784765,13,0
32.169620471558765,21,0,2,57.022846734069134,15,0
17.578977168462355,10,0,4,43.65279143319459,18,0
26.44473187914438,2,0,6,34.29452906027967,10,0
17.33184132615246,13,0,4,77.24170781024999,18,0
25.682671858932007,4,0,2,48.43828884553915,10,0
153.52380677747811,22,0,4,11.760659410315562,4,0
162.59184310977142,12,1,4,54.50447819492388,6,0
72.35199550705282,12,0,5,70.48205835937671,17,0
54.538739489841745,14,1,3,61.11398529176491,3,0
57.789676080757275,5,0,1,76.28802869559456,9,0
59.20803274524921,3,0,2,71.30587775896416,7,0
143.27414367037045,10,0,3,36.88784660615245,8,0
331.698387827616,11,0,2,20.170198682511046,1,0
15.498084077346679,15,0,2,35.0011503936511,16,0
7.815045513341222,10,0,3,29.734004623240228,15,0
120.67323867352972,4,2,3,7.80425477091859,1,0
19.392205486169264,18,0,1,63.92313191484895,4,0
15.13585831978141,5,0,9,71.49874969501126,0,0
6.461857814337504,23,0,1,112.81594505438709,1,0
0.8763864734848599,4,0,3,27.14181471720559,18,0
68.77414056662984,3,1,1,49.280407061849886,5,0
84.68158333541925,12,0,2,40.224842778447034,13,0
89.0206622276644,20,3,3,49.25380292424269,19,0
103.15603285144941,18,0,0,28.978292248858455,14,0
35.25378622334241,22,2,2,73.68224100229637,1,0
5.635359437490284,8,0,3,57.13481817212977,3,0
44.91948194457394,4,0,10,50.45236132367639,3,0
78.65775478819684,13,0,4,76.74002149612751,17,0
14.510319155600092,8,2,5,65.98186640155433,7,0
23.634701327400965,21,0,3,110.70710266321927,2,0
8.589568726817852,12,0,5,80.53087801487183,4,0
1472.7572805224688,2,1,3,74.59169422530861,0,0
265.1882193081144,11,0,2,86.11196113969278,2,0
273.94383443626407,21,0,4,24.92796672014842,7,0
100.21880505326267,10,0,2,49.101809635649595,5,0
3.0813856371279154,14,1,3,44.226212907767234,0,0
16.134649237173,1,0,2,20.988488111974902,7,0
3.3516040474767985,5,0,5,39.61307113092832,12,0
12.635595877389532,13,0,3,35.61036479644953,13,0
166.65745021641442,19,2,5,52.379267222703355,12,0
234.67890326637806,20,0,3,18.306779104528538,13,0
2.692241131782242,13,3,2,66.0764761011209,19,0
52.51221080238828,21,0,2,34.61965839659375,17,0
30.096124796071944,4,0,2,47.61275951115765,14,0
610.0674444471546,11,0,2,36.594733259897204,12,0
820.9507909830833,12,0,4,2.8553233546445114,17,0
29.693811464417948,21,2,3,56.82241046164201,16,0
52.720188978029846,5,0,8,76.46195706077587,7,0
69.6651637805366,2,0,2,21.181504941155445,14,0
54.25310186739572,6,0,1,103.38575892923117,14,0
178.1796404151054,14,2,4,84.29737626313937,12,0
1210.835395727272,18,1,2,45.50560543695258,9,0
12.00897020094668,20,0,3,3.611206136401101,10,0
5.859546131889684,18,0,4,33.33179166469259,17,0
159.23237469729608,18,0,2,61.73636068282975,0,0
292.6956458246792,12,0,5,9.689840013003476,19,0
1.3883062184836052,0,0,5,14.03977571251383,9,0
3.633076248098426,6,0,3,65.9066719989639,10,0
1.3847613879810994,23,0,3,48.050766464409364,12,0
16.70058608658432,16,2,5,31.81317977906072,3,0
22.12227937849329,2,0,3,41.09766722365987,14,0
5.6633661302425,5,0,5,93.5924769599759,16,0
9.796645791410963,9,1,2,22.433736978123022,6,0
82.65859237240683,13,0,7,61.53889595779486,1,0
38.29810582112532,5,0,1,6.9434820112651465,2,0
97.58124788311255,0,0,4,67.87148255755315,8,0
34.93198733037775,22,0,3,28.35678337028922,9,0
238.48230359752424,3,0,5,24.954877538816095,4,0
19.768885848856726,22,0,5,103.34246777958901,10,0
47.421292472332645,0,2,5,39.776240800355765,3,0
32.281389518390085,17,0,6,49.829016682941635,8,0
82.69840519568405,3,0,3,63.733585856615484,15,0
11.783163447906844,21,0,2,6.95578366021109,19,0
37.482935471448364,3,0,2,92.55656848063384,6,0
42.370067089447744,15,1,3,37.27163218096798,7,0
142.973702526611,8,1,2,84.66224734666774,5,0
196.8791148470962,3,0,2,19.987089983723827,18,0
5.443997149211472,1,0,1,50.93004031785236,9,0
